name,fold,class,num,path,label
00_11.0048.jpg,00_11,11,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0048.jpg,name
00_11.0049.jpg,00_11,11,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0049.jpg,name
00_11.0050.jpg,00_11,11,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0050.jpg,name
00_11.0051.jpg,00_11,11,51,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0051.jpg,name
00_11.0052.jpg,00_11,11,52,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0052.jpg,name
00_11.0053.jpg,00_11,11,53,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0053.jpg,name
00_11.0054.jpg,00_11,11,54,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0054.jpg,name
00_11.0055.jpg,00_11,11,55,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0055.jpg,name
00_11.0056.jpg,00_11,11,56,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0056.jpg,name
00_11.0057.jpg,00_11,11,57,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0057.jpg,name
00_11.0058.jpg,00_11,11,58,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0058.jpg,name
00_11.0059.jpg,00_11,11,59,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0059.jpg,name
00_11.0060.jpg,00_11,11,60,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0060.jpg,name
00_11.0061.jpg,00_11,11,61,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0061.jpg,name
00_11.0062.jpg,00_11,11,62,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0062.jpg,name
00_11.0063.jpg,00_11,11,63,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0063.jpg,name
00_11.0064.jpg,00_11,11,64,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_11/00_11.0064.jpg,name
00_13.0031.jpg,00_13,13,31,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0031.jpg,thank
00_13.0032.jpg,00_13,13,32,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0032.jpg,thank
00_13.0033.jpg,00_13,13,33,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0033.jpg,thank
00_13.0034.jpg,00_13,13,34,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0034.jpg,thank
00_13.0035.jpg,00_13,13,35,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0035.jpg,thank
00_13.0036.jpg,00_13,13,36,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0036.jpg,thank
00_13.0037.jpg,00_13,13,37,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0037.jpg,thank
00_13.0038.jpg,00_13,13,38,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0038.jpg,thank
00_13.0039.jpg,00_13,13,39,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0039.jpg,thank
00_13.0040.jpg,00_13,13,40,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0040.jpg,thank
00_13.0041.jpg,00_13,13,41,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0041.jpg,thank
00_13.0042.jpg,00_13,13,42,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0042.jpg,thank
00_13.0043.jpg,00_13,13,43,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0043.jpg,thank
00_13.0044.jpg,00_13,13,44,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0044.jpg,thank
00_13.0045.jpg,00_13,13,45,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0045.jpg,thank
00_13.0046.jpg,00_13,13,46,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0046.jpg,thank
00_13.0047.jpg,00_13,13,47,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0047.jpg,thank
00_13.0048.jpg,00_13,13,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0048.jpg,thank
00_13.0049.jpg,00_13,13,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0049.jpg,thank
00_13.0050.jpg,00_13,13,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_13/00_13.0050.jpg,thank
00_15.0041.jpg,00_15,15,41,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0041.jpg,sorry
00_15.0042.jpg,00_15,15,42,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0042.jpg,sorry
00_15.0043.jpg,00_15,15,43,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0043.jpg,sorry
00_15.0044.jpg,00_15,15,44,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0044.jpg,sorry
00_15.0045.jpg,00_15,15,45,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0045.jpg,sorry
00_15.0046.jpg,00_15,15,46,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0046.jpg,sorry
00_15.0047.jpg,00_15,15,47,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0047.jpg,sorry
00_15.0048.jpg,00_15,15,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0048.jpg,sorry
00_15.0049.jpg,00_15,15,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0049.jpg,sorry
00_15.0050.jpg,00_15,15,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0050.jpg,sorry
00_15.0051.jpg,00_15,15,51,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0051.jpg,sorry
00_15.0052.jpg,00_15,15,52,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0052.jpg,sorry
00_15.0053.jpg,00_15,15,53,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0053.jpg,sorry
00_15.0054.jpg,00_15,15,54,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0054.jpg,sorry
00_15.0055.jpg,00_15,15,55,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0055.jpg,sorry
00_15.0056.jpg,00_15,15,56,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0056.jpg,sorry
00_15.0057.jpg,00_15,15,57,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0057.jpg,sorry
00_15.0058.jpg,00_15,15,58,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0058.jpg,sorry
00_15.0059.jpg,00_15,15,59,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0059.jpg,sorry
00_15.0060.jpg,00_15,15,60,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_15/00_15.0060.jpg,sorry
00_16.0031.jpg,00_16,16,31,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0031.jpg,eat
00_16.0032.jpg,00_16,16,32,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0032.jpg,eat
00_16.0033.jpg,00_16,16,33,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0033.jpg,eat
00_16.0034.jpg,00_16,16,34,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0034.jpg,eat
00_16.0035.jpg,00_16,16,35,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0035.jpg,eat
00_16.0036.jpg,00_16,16,36,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0036.jpg,eat
00_16.0037.jpg,00_16,16,37,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0037.jpg,eat
00_16.0038.jpg,00_16,16,38,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0038.jpg,eat
00_16.0039.jpg,00_16,16,39,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0039.jpg,eat
00_16.0040.jpg,00_16,16,40,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0040.jpg,eat
00_16.0041.jpg,00_16,16,41,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0041.jpg,eat
00_16.0042.jpg,00_16,16,42,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0042.jpg,eat
00_16.0043.jpg,00_16,16,43,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0043.jpg,eat
00_16.0044.jpg,00_16,16,44,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0044.jpg,eat
00_16.0045.jpg,00_16,16,45,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0045.jpg,eat
00_16.0046.jpg,00_16,16,46,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0046.jpg,eat
00_16.0047.jpg,00_16,16,47,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0047.jpg,eat
00_16.0048.jpg,00_16,16,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0048.jpg,eat
00_16.0049.jpg,00_16,16,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0049.jpg,eat
00_16.0050.jpg,00_16,16,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_16/00_16.0050.jpg,eat
00_17.0035.jpg,00_17,17,35,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0035.jpg,fine
00_17.0036.jpg,00_17,17,36,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0036.jpg,fine
00_17.0037.jpg,00_17,17,37,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0037.jpg,fine
00_17.0038.jpg,00_17,17,38,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0038.jpg,fine
00_17.0039.jpg,00_17,17,39,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0039.jpg,fine
00_17.0040.jpg,00_17,17,40,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0040.jpg,fine
00_17.0041.jpg,00_17,17,41,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0041.jpg,fine
00_17.0042.jpg,00_17,17,42,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0042.jpg,fine
00_17.0043.jpg,00_17,17,43,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0043.jpg,fine
00_17.0044.jpg,00_17,17,44,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0044.jpg,fine
00_17.0045.jpg,00_17,17,45,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0045.jpg,fine
00_17.0046.jpg,00_17,17,46,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0046.jpg,fine
00_17.0047.jpg,00_17,17,47,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0047.jpg,fine
00_17.0048.jpg,00_17,17,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0048.jpg,fine
00_17.0049.jpg,00_17,17,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0049.jpg,fine
00_17.0050.jpg,00_17,17,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0050.jpg,fine
00_17.0051.jpg,00_17,17,51,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0051.jpg,fine
00_17.0052.jpg,00_17,17,52,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0052.jpg,fine
00_17.0053.jpg,00_17,17,53,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0053.jpg,fine
00_17.0054.jpg,00_17,17,54,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_17/00_17.0054.jpg,fine
00_55.0041.jpg,00_55,55,41,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0041.jpg,end
00_55.0042.jpg,00_55,55,42,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0042.jpg,end
00_55.0043.jpg,00_55,55,43,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0043.jpg,end
00_55.0044.jpg,00_55,55,44,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0044.jpg,end
00_55.0045.jpg,00_55,55,45,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0045.jpg,end
00_55.0046.jpg,00_55,55,46,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0046.jpg,end
00_55.0047.jpg,00_55,55,47,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0047.jpg,end
00_55.0048.jpg,00_55,55,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0048.jpg,end
00_55.0049.jpg,00_55,55,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0049.jpg,end
00_55.0050.jpg,00_55,55,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0050.jpg,end
00_55.0051.jpg,00_55,55,51,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0051.jpg,end
00_55.0052.jpg,00_55,55,52,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0052.jpg,end
00_55.0053.jpg,00_55,55,53,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0053.jpg,end
00_55.0054.jpg,00_55,55,54,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0054.jpg,end
00_55.0055.jpg,00_55,55,55,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0055.jpg,end
00_55.0056.jpg,00_55,55,56,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0056.jpg,end
00_55.0057.jpg,00_55,55,57,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0057.jpg,end
00_55.0058.jpg,00_55,55,58,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0058.jpg,end
00_55.0059.jpg,00_55,55,59,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0059.jpg,end
00_55.0060.jpg,00_55,55,60,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_55/00_55.0060.jpg,end
00_60.0031.jpg,00_60,60,31,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0031.jpg,no
00_60.0032.jpg,00_60,60,32,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0032.jpg,no
00_60.0033.jpg,00_60,60,33,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0033.jpg,no
00_60.0034.jpg,00_60,60,34,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0034.jpg,no
00_60.0035.jpg,00_60,60,35,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0035.jpg,no
00_60.0036.jpg,00_60,60,36,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0036.jpg,no
00_60.0037.jpg,00_60,60,37,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0037.jpg,no
00_60.0038.jpg,00_60,60,38,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0038.jpg,no
00_60.0039.jpg,00_60,60,39,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0039.jpg,no
00_60.0040.jpg,00_60,60,40,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0040.jpg,no
00_60.0041.jpg,00_60,60,41,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0041.jpg,no
00_60.0042.jpg,00_60,60,42,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0042.jpg,no
00_60.0043.jpg,00_60,60,43,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0043.jpg,no
00_60.0044.jpg,00_60,60,44,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0044.jpg,no
00_60.0045.jpg,00_60,60,45,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0045.jpg,no
00_60.0046.jpg,00_60,60,46,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0046.jpg,no
00_60.0047.jpg,00_60,60,47,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0047.jpg,no
00_60.0048.jpg,00_60,60,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0048.jpg,no
00_60.0049.jpg,00_60,60,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0049.jpg,no
00_60.0050.jpg,00_60,60,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_60/00_60.0050.jpg,no
00_77.0031.jpg,00_77,77,31,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0031.jpg,care
00_77.0032.jpg,00_77,77,32,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0032.jpg,care
00_77.0033.jpg,00_77,77,33,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0033.jpg,care
00_77.0034.jpg,00_77,77,34,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0034.jpg,care
00_77.0035.jpg,00_77,77,35,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0035.jpg,care
00_77.0036.jpg,00_77,77,36,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0036.jpg,care
00_77.0037.jpg,00_77,77,37,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0037.jpg,care
00_77.0038.jpg,00_77,77,38,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0038.jpg,care
00_77.0039.jpg,00_77,77,39,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0039.jpg,care
00_77.0040.jpg,00_77,77,40,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0040.jpg,care
00_77.0041.jpg,00_77,77,41,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0041.jpg,care
00_77.0042.jpg,00_77,77,42,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0042.jpg,care
00_77.0043.jpg,00_77,77,43,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0043.jpg,care
00_77.0044.jpg,00_77,77,44,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0044.jpg,care
00_77.0045.jpg,00_77,77,45,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0045.jpg,care
00_77.0046.jpg,00_77,77,46,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0046.jpg,care
00_77.0047.jpg,00_77,77,47,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0047.jpg,care
00_77.0048.jpg,00_77,77,48,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0048.jpg,care
00_77.0049.jpg,00_77,77,49,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0049.jpg,care
00_77.0050.jpg,00_77,77,50,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/00_77/00_77.0050.jpg,care
01_01.0025.jpg,01_01,1,25,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/01_01/01_01.0025.jpg,hi
01_01.0026.jpg,01_01,1,26,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/01_01/01_01.0026.jpg,hi
01_01.0027.jpg,01_01,1,27,C:/Users/HOME/Desktop/AI_project/KSL/KSL_rgb/01_01/01_01.0027.jpg,hi
